Reference:  32 apertures in FGS_SIAF_2018-04-17
Comparison: 32 apertures in pre_delivery

Number of modified apertures 32. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
FGS2_FULL_OSS                  Idl2SciY10    -0.247241868384611   -0.2367901424867778        0.010452     4.2273
FGS2_FULL_OSS                  Idl2SciY11      14.3078107218553      14.3223744892872        0.014564     0.1017
FGS2_FULL_OSS                  Idl2SciY20  0.000820242015615381 0.0008117667591930307        0.000008     1.0333
FGS2_FULL_OSS                  Idl2SciY21  0.000536322795556285  0.000519957858301845        0.000016     3.0513
FGS2_FULL_OSS                  Idl2SciY22   0.00285993546716953  0.002830059603967395        0.000030     1.0446
FGS2_FULL_OSS                  Idl2SciY30  1.27483825034829e-09 1.402611175992687e-09        0.000000     9.1096
FGS2_FULL_OSS                  Idl2SciY31 -4.23693466442465e-06 -4.240944484297553e-06        0.000000     0.0946
FGS2_FULL_OSS                  Idl2SciY32 -9.49638535392026e-09 -1.347838520757857e-08        0.000000    29.5436
FGS2_FULL_OSS                  Idl2SciY33 -4.18260638751193e-06 -4.185010222436822e-06        0.000000     0.0574
FGS2_FULL_OSS                  Idl2SciY40  1.24351199318943e-10 -1.36264561716135e-10        0.000000   191.2572
FGS2_FULL_OSS                  Idl2SciY41  6.25608285446314e-11 -8.656583497790642e-11        0.000000   172.2697
FGS2_FULL_OSS                  Idl2SciY42  1.43388164541711e-10 1.233270788081187e-10        0.000000    13.9908
FGS2_FULL_OSS                  Idl2SciY43 -4.33220149722584e-11 8.393757808217143e-11        0.000000   151.6122
FGS2_FULL_OSS                  Idl2SciY44  3.36316956411066e-11 1.434914809822321e-10        0.000000    76.5619

FGS2_FULL                       XSciScale            0.06804076            0.06800083        0.000040     0.0587
FGS2_FULL                       YSciScale            0.06989124             0.0698205        0.000071     0.1012
FGS2_FULL                           V2Ref             22.449714                 24.43        1.980286     8.1060
FGS2_FULL                           V3Ref           -700.776033                -697.5        3.276033     0.4675
FGS2_FULL                     V3IdlYAngle              0.213188            0.19027904        0.022909    10.7459
FGS2_FULL                     V3SciXAngle            -90.776694          -90.75703022        0.019664     0.0217
FGS2_FULL                     V3SciYAngle              0.213188            0.19027904        0.022909    10.7459
FGS2_FULL                       XIdlVert1              -70.1589              -70.1231        0.035800     0.0510
FGS2_FULL                       XIdlVert2               71.0324               70.9679        0.064500     0.0908
FGS2_FULL                       XIdlVert3               69.5685                69.523        0.045500     0.0654
FGS2_FULL                       XIdlVert4              -68.7858              -68.7664        0.019400     0.0282
FGS2_FULL                       YIdlVert1              -71.6899              -71.6592        0.030700     0.0428
FGS2_FULL                       YIdlVert2               -74.631              -74.4741        0.156900     0.2102
FGS2_FULL                       YIdlVert3                69.502               69.4912        0.010800     0.0155
FGS2_FULL                       YIdlVert4               71.4867               71.3855        0.101200     0.1416
FGS2_FULL                      Sci2IdlX10    0.0680306007328477   0.06799153890897432        0.000039     0.0574
FGS2_FULL                      Sci2IdlX11                   0.0 2.710505431213761e-20        0.000000   100.0000
FGS2_FULL                      Sci2IdlX20  2.79727397202108e-07 2.706376124838634e-07        0.000000     3.2495
FGS2_FULL                      Sci2IdlX21 -6.64103011248409e-07 -6.558868336078503e-07        0.000000     1.2372
FGS2_FULL                      Sci2IdlX22  1.08600585259186e-07 1.052678201286174e-07        0.000000     3.0688
FGS2_FULL                      Sci2IdlX30  9.55298825275892e-11 9.512340105366661e-11        0.000000     0.4255
FGS2_FULL                      Sci2IdlX31 -1.60276100993228e-11 -1.55323856188007e-11        0.000000     3.0898
FGS2_FULL                      Sci2IdlX32  1.12255858006753e-10 1.113996303818611e-10        0.000000     0.7627
FGS2_FULL                      Sci2IdlX33 -5.11174237315974e-12 -4.993157255919147e-12        0.000000     2.3199
FGS2_FULL                      Sci2IdlX40  2.12054343202217e-15 1.879861439743776e-15        0.000000    11.3500
FGS2_FULL                      Sci2IdlX41 -5.63706628628804e-15 -5.460774393216776e-15        0.000000     3.1274
