Reference:  277 apertures in PRDOPSSOC-M-024
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent

MIRIFU_3CSLICE06                XIdlVert1                2.8217                2.7134        0.108300     3.8381
MIRIFU_3CSLICE06                XIdlVert2                -2.988               -2.8885        0.099500     3.3300
MIRIFU_3CSLICE06                XIdlVert3               -2.9505               -2.8509        0.099600     3.3757
MIRIFU_3CSLICE06                XIdlVert4                2.8642                2.7559        0.108300     3.7812
MIRIFU_3CSLICE06                YIdlVert1                0.5732                0.5588        0.014400     2.5122
MIRIFU_3CSLICE06                YIdlVert2               -0.2026               -0.1893        0.013300     6.5647
MIRIFU_3CSLICE06                YIdlVert3               -0.5946               -0.5811        0.013500     2.2704
MIRIFU_3CSLICE06                YIdlVert4                0.1902                0.1756        0.014600     7.6761

MIRIFU_3CSLICE07                XIdlVert1                2.7942                2.6857        0.108500     3.8830
MIRIFU_3CSLICE07                XIdlVert2               -3.0732               -2.9934        0.079800     2.5966
MIRIFU_3CSLICE07                XIdlVert3               -3.0358               -2.9559        0.079900     2.6319
MIRIFU_3CSLICE07                XIdlVert4                2.8367                2.7281        0.108600     3.8284
MIRIFU_3CSLICE07                YIdlVert1                0.5736                0.5589        0.014700     2.5628
MIRIFU_3CSLICE07                YIdlVert2               -0.2183               -0.2076        0.010700     4.9015
MIRIFU_3CSLICE07                YIdlVert3               -0.6105               -0.5996        0.010900     1.7854
MIRIFU_3CSLICE07                YIdlVert4                0.1905                0.1757        0.014800     7.7690

MIRIFU_3CSLICE08                XIdlVert1                2.8664                2.7751        0.091300     3.1852
MIRIFU_3CSLICE08                XIdlVert2               -3.0791               -2.9891        0.090000     2.9229
MIRIFU_3CSLICE08                XIdlVert3               -3.0417               -2.9517        0.090000     2.9589
MIRIFU_3CSLICE08                XIdlVert4                2.9089                2.8176        0.091300     3.1386
MIRIFU_3CSLICE08                YIdlVert1                0.5874                0.5749        0.012500     2.1280
MIRIFU_3CSLICE08                YIdlVert2               -0.2235               -0.2112        0.012300     5.5034
MIRIFU_3CSLICE08                YIdlVert3               -0.6156               -0.6032        0.012400     2.0143
MIRIFU_3CSLICE08                YIdlVert4                0.2044                0.1918        0.012600     6.1644

MIRIFU_3CSLICE09                XIdlVert1                2.8753                2.8123        0.063000     2.1911
MIRIFU_3CSLICE09                XIdlVert2               -2.8864                 -2.75        0.136400     4.7256
MIRIFU_3CSLICE09                XIdlVert3               -2.8488               -2.7124        0.136400     4.7880
MIRIFU_3CSLICE09                XIdlVert4                2.9179                2.8548        0.063100     2.1625
MIRIFU_3CSLICE09                YIdlVert1                0.5927                 0.584        0.008700     1.4679
MIRIFU_3CSLICE09                YIdlVert2               -0.2013               -0.1825        0.018800     9.3393
MIRIFU_3CSLICE09                YIdlVert3               -0.5931               -0.5741        0.019000     3.2035
MIRIFU_3CSLICE09                YIdlVert4                0.2097                 0.201        0.008700     4.1488

MIRIFU_3CSLICE10                XIdlVert1                2.9298                2.8482        0.081600     2.7852
MIRIFU_3CSLICE10                XIdlVert2               -2.8347               -2.6773        0.157400     5.5526
MIRIFU_3CSLICE10                XIdlVert3               -2.7971               -2.6396        0.157500     5.6308
MIRIFU_3CSLICE10                XIdlVert4                2.9724                2.8907        0.081700     2.7486
MIRIFU_3CSLICE10                YIdlVert1                0.6044                 0.593        0.011400     1.8862
MIRIFU_3CSLICE10                YIdlVert2               -0.1982               -0.1763        0.021900    11.0494
MIRIFU_3CSLICE10                YIdlVert3               -0.5899               -0.5677        0.022200     3.7633
MIRIFU_3CSLICE10                YIdlVert4                0.2215                  0.21        0.011500     5.1919

MIRIFU_3CSLICE11                XIdlVert1                2.9188                2.8551        0.063700     2.1824
MIRIFU_3CSLICE11                XIdlVert2               -2.8589               -2.7226        0.136300     4.7676
MIRIFU_3CSLICE11                XIdlVert3               -2.8213               -2.6849        0.136400     4.8347
MIRIFU_3CSLICE11                XIdlVert4                2.9614                2.8976        0.063800     2.1544
MIRIFU_3CSLICE11                YIdlVert1                 0.607                 0.598        0.009000     1.4827
MIRIFU_3CSLICE11                YIdlVert2               -0.2056               -0.1864        0.019200     9.3385
MIRIFU_3CSLICE11                YIdlVert3               -0.5973                -0.578        0.019300     3.2312
MIRIFU_3CSLICE11                YIdlVert4                0.2241                 0.215        0.009100     4.0607

MIRIFU_3CSLICE12                XIdlVert1                2.9336                2.8161        0.117500     4.0053
MIRIFU_3CSLICE12                XIdlVert2               -2.9683               -2.8203        0.148000     4.9860
MIRIFU_3CSLICE12                XIdlVert3               -2.9308               -2.7826        0.148200     5.0566
MIRIFU_3CSLICE12                XIdlVert4                2.9762                2.8586        0.117600     3.9513
MIRIFU_3CSLICE12                YIdlVert1                0.6132                0.5965        0.016700     2.7234
MIRIFU_3CSLICE12                YIdlVert2               -0.2251               -0.2041        0.021000     9.3292
MIRIFU_3CSLICE12                YIdlVert3                -0.617               -0.5958        0.021200     3.4360
MIRIFU_3CSLICE12                YIdlVert4                0.2303                0.2135        0.016800     7.2948

MIRIFU_3CSLICE13                XIdlVert1                2.9187                2.8168        0.101900     3.4913
MIRIFU_3CSLICE13                XIdlVert2               -2.9906               -2.8766        0.114000     3.8119
MIRIFU_3CSLICE13                XIdlVert3               -2.9531                -2.839        0.114100     3.8637
MIRIFU_3CSLICE13                XIdlVert4                2.9613                2.8593        0.102000     3.4444
MIRIFU_3CSLICE13                YIdlVert1                0.6152                0.6006        0.014600     2.3732
MIRIFU_3CSLICE13                YIdlVert2               -0.2325               -0.2161        0.016400     7.0538
MIRIFU_3CSLICE13                YIdlVert3               -0.6244               -0.6079        0.016500     2.6425
MIRIFU_3CSLICE13                YIdlVert4                0.2323                0.2176        0.014700     6.3280

MIRIFU_3CSLICE14                XIdlVert1                2.9136                2.8307        0.082900     2.8453
MIRIFU_3CSLICE14                XIdlVert2               -3.0095               -2.9069        0.102600     3.4092
MIRIFU_3CSLICE14                XIdlVert3                -2.972               -2.8694        0.102600     3.4522
MIRIFU_3CSLICE14                XIdlVert4                2.9561                2.8732        0.082900     2.8044
MIRIFU_3CSLICE14                YIdlVert1                0.6187                0.6067        0.012000     1.9396
MIRIFU_3CSLICE14                YIdlVert2               -0.2393               -0.2244        0.014900     6.2265
MIRIFU_3CSLICE14                YIdlVert3               -0.6313               -0.6163        0.015000     2.3760
MIRIFU_3CSLICE14                YIdlVert4                0.2358                0.2237        0.012100     5.1315

MIRIFU_3CSLICE15                XIdlVert1                2.9702                2.8864        0.083800     2.8214
MIRIFU_3CSLICE15                XIdlVert2               -2.9831               -2.9549        0.028200     0.9453
MIRIFU_3CSLICE15                XIdlVert3               -2.9456               -2.9174        0.028200     0.9574
MIRIFU_3CSLICE15                XIdlVert4                3.0128                 2.929        0.083800     2.7815
MIRIFU_3CSLICE15                YIdlVert1                0.6311                0.6188        0.012300     1.9490
MIRIFU_3CSLICE15                YIdlVert2               -0.2397               -0.2355        0.004200     1.7522
MIRIFU_3CSLICE15                YIdlVert3               -0.6316               -0.6274        0.004200     0.6650
MIRIFU_3CSLICE15                YIdlVert4                0.2483                0.2359        0.012400     4.9940

MIRIFU_3CSLICE16                XIdlVert1                3.0503                2.9621        0.088200     2.8915
MIRIFU_3CSLICE16                XIdlVert2               -2.7449               -2.8104        0.065500     2.3306
MIRIFU_3CSLICE16                XIdlVert3               -2.7072               -2.7728        0.065600     2.3658
MIRIFU_3CSLICE16                XIdlVert4                 3.093                3.0047        0.088300     2.8548
MIRIFU_3CSLICE16                YIdlVert1                0.6471                0.6341        0.013000     2.0090
MIRIFU_3CSLICE16                YIdlVert2               -0.2086               -0.2183        0.009700     4.4434
MIRIFU_3CSLICE16                YIdlVert3               -0.6002                 -0.61        0.009800     1.6066
MIRIFU_3CSLICE16                YIdlVert4                0.2644                0.2512        0.013200     4.9924

MIRIFU_CHANNEL4A                XIdlVert1                2.8935                2.8746        0.018900     0.6532
MIRIFU_CHANNEL4A                XIdlVert2               -4.1619               -3.8824        0.279500     6.7157
MIRIFU_CHANNEL4A                XIdlVert3               -2.8027               -2.5142        0.288500    10.2936
MIRIFU_CHANNEL4A                XIdlVert4                4.4782                4.4587        0.019500     0.4354
MIRIFU_CHANNEL4A                YIdlVert1                4.4772                 4.474        0.003200     0.0715
MIRIFU_CHANNEL4A                YIdlVert2                3.2928                3.3397        0.046900     1.4043
MIRIFU_CHANNEL4A                YIdlVert3               -4.3123               -4.2761        0.036200     0.8395
MIRIFU_CHANNEL4A                YIdlVert4               -3.3982               -3.4007        0.002500     0.0735

MIRIFU_4ASLICE01                XIdlVert1                3.5822                3.5646        0.017600     0.4913
MIRIFU_4ASLICE01                XIdlVert2               -3.6851               -3.4054        0.279700     7.5900
MIRIFU_4ASLICE01                XIdlVert3               -3.5723               -3.2919        0.280400     7.8493
MIRIFU_4ASLICE01                XIdlVert4                3.7143                3.6966        0.017700     0.4765
MIRIFU_4ASLICE01                YIdlVert1                 0.934                 0.931        0.003000     0.3212
MIRIFU_4ASLICE01                YIdlVert2                -0.286                -0.239        0.047000    16.4336
MIRIFU_4ASLICE01                YIdlVert3               -0.9191               -0.8731        0.046000     5.0049
MIRIFU_4ASLICE01                YIdlVert4                0.2776                0.2747        0.002900     1.0447

MIRIFU_4ASLICE02                XIdlVert1                3.5763                3.5574        0.018900     0.5285
MIRIFU_4ASLICE02                XIdlVert2               -3.6483               -3.3465        0.301800     8.2723
MIRIFU_4ASLICE02                XIdlVert3               -3.5354               -3.2328        0.302600     8.5591
MIRIFU_4ASLICE02                XIdlVert4                3.7084                3.6894        0.019000     0.5124
MIRIFU_4ASLICE02                YIdlVert1                0.9198                0.9167        0.003100     0.3370
MIRIFU_4ASLICE02                YIdlVert2               -0.2668               -0.2172        0.049600    18.5907
MIRIFU_4ASLICE02                YIdlVert3               -0.9001               -0.8515        0.048600     5.3994
MIRIFU_4ASLICE02                YIdlVert4                0.2635                0.2605        0.003000     1.1385

MIRIFU_4ASLICE03                XIdlVert1                3.6369                3.6201        0.016800     0.4619
MIRIFU_4ASLICE03                XIdlVert2               -3.6539               -3.3976        0.256300     7.0144
MIRIFU_4ASLICE03                XIdlVert3                -3.541               -3.2841        0.256900     7.2550
MIRIFU_4ASLICE03                XIdlVert4                3.7691                3.7523        0.016800     0.4457
MIRIFU_4ASLICE03                YIdlVert1                0.9164                0.9137        0.002700     0.2946
MIRIFU_4ASLICE03                YIdlVert2               -0.2547               -0.2136        0.041100    16.1366
MIRIFU_4ASLICE03                YIdlVert3                -0.888               -0.8477        0.040300     4.5383
MIRIFU_4ASLICE03                YIdlVert4                0.2599                0.2573        0.002600     1.0004

MIRIFU_4ASLICE04                XIdlVert1                3.6674                 3.681        0.013600     0.3695
MIRIFU_4ASLICE04                XIdlVert2               -3.6088               -3.3637        0.245100     6.7917
MIRIFU_4ASLICE04                XIdlVert3               -3.4958               -3.2501        0.245700     7.0284
MIRIFU_4ASLICE04                XIdlVert4                3.7997                3.8133        0.013600     0.3566
MIRIFU_4ASLICE04                YIdlVert1                0.9079                  0.91        0.002100     0.2308
MIRIFU_4ASLICE04                YIdlVert2               -0.2348               -0.1963        0.038500    16.3969
MIRIFU_4ASLICE04                YIdlVert3               -0.8682               -0.8305        0.037700     4.3423
MIRIFU_4ASLICE04                YIdlVert4                0.2514                0.2535        0.002100     0.8284

MIRIFU_4ASLICE05                XIdlVert1                 3.791                3.7801        0.010900     0.2875
MIRIFU_4ASLICE05                XIdlVert2               -3.5506               -3.3209        0.229700     6.4693
MIRIFU_4ASLICE05                XIdlVert3               -3.4374               -3.2071        0.230300     6.6998
MIRIFU_4ASLICE05                XIdlVert4                3.9235                3.9126        0.010900     0.2778
MIRIFU_4ASLICE05                YIdlVert1                0.9135                0.9119        0.001600     0.1752
MIRIFU_4ASLICE05                YIdlVert2               -0.2131               -0.1779        0.035200    16.5181
MIRIFU_4ASLICE05                YIdlVert3               -0.8468               -0.8123        0.034500     4.0742
MIRIFU_4ASLICE05                YIdlVert4                0.2567                 0.255        0.001700     0.6623

MIRIFU_4ASLICE06                XIdlVert1                3.8264                 3.823        0.003400     0.0889
MIRIFU_4ASLICE06                XIdlVert2               -3.6809               -3.3663        0.314600     8.5468
MIRIFU_4ASLICE06                XIdlVert3                -3.568               -3.2526        0.315400     8.8397
MIRIFU_4ASLICE06                XIdlVert4                 3.959                3.9556        0.003400     0.0859
MIRIFU_4ASLICE06                YIdlVert1                0.9051                0.9046        0.000500     0.0552
MIRIFU_4ASLICE06                YIdlVert2               -0.2203               -0.1731        0.047200    21.4253
MIRIFU_4ASLICE06                YIdlVert3               -0.8536               -0.8074        0.046200     5.4124
MIRIFU_4ASLICE06                YIdlVert4                0.2482                0.2477        0.000500     0.2015

MIRIFU_4ASLICE07                XIdlVert1                3.8508                3.8258        0.025000     0.6492
MIRIFU_4ASLICE07                XIdlVert2               -3.7147               -3.4043        0.310400     8.3560
MIRIFU_4ASLICE07                XIdlVert3               -3.6019               -3.2906        0.311300     8.6427
MIRIFU_4ASLICE07                XIdlVert4                3.9834                3.9584        0.025000     0.6276
MIRIFU_4ASLICE07                YIdlVert1                 0.895                0.8913        0.003700     0.4134
MIRIFU_4ASLICE07                YIdlVert2               -0.2124                -0.167        0.045400    21.3748
MIRIFU_4ASLICE07                YIdlVert3               -0.8457               -0.8012        0.044500     5.2619
MIRIFU_4ASLICE07                YIdlVert4                 0.238                0.2344        0.003600     1.5126

MIRIFU_4ASLICE08                XIdlVert1                3.7321                3.7422        0.010100     0.2699
MIRIFU_4ASLICE08                XIdlVert2               -3.6722               -3.3833        0.288900     7.8672
MIRIFU_4ASLICE08                XIdlVert3               -3.5592               -3.2696        0.289600     8.1367
MIRIFU_4ASLICE08                XIdlVert4                3.8644                3.8746        0.010200     0.2633
MIRIFU_4ASLICE08                YIdlVert1                0.8643                0.8657        0.001400     0.1617
MIRIFU_4ASLICE08                YIdlVert2               -0.1935               -0.1522        0.041300    21.3437
MIRIFU_4ASLICE08                YIdlVert3               -0.8269               -0.7865        0.040400     4.8857
MIRIFU_4ASLICE08                YIdlVert4                0.2077                0.2091        0.001400     0.6695

MIRIFU_4ASLICE09                XIdlVert1                3.8031                3.8301        0.027000     0.7049
MIRIFU_4ASLICE09                XIdlVert2               -3.6446               -3.3911        0.253500     6.9555
MIRIFU_4ASLICE09                XIdlVert3               -3.5315               -3.2773        0.254200     7.1981
MIRIFU_4ASLICE09                XIdlVert4                3.9356                3.9626        0.027000     0.6814
MIRIFU_4ASLICE09                YIdlVert1                0.8609                0.8646        0.003700     0.4279
MIRIFU_4ASLICE09                YIdlVert2                -0.177               -0.1417        0.035300    19.9435
MIRIFU_4ASLICE09                YIdlVert3               -0.8105                -0.776        0.034500     4.2566
MIRIFU_4ASLICE09                YIdlVert4                0.2041                0.2078        0.003700     1.7806

MIRIFU_4ASLICE10                XIdlVert1                3.8845                 3.866        0.018500     0.4763
MIRIFU_4ASLICE10                XIdlVert2               -3.5709               -3.2847        0.286200     8.0148
MIRIFU_4ASLICE10                XIdlVert3               -3.4576               -3.1706        0.287000     8.3006
MIRIFU_4ASLICE10                XIdlVert4                4.0172                3.9986        0.018600     0.4630
MIRIFU_4ASLICE10                YIdlVert1                0.8585                 0.856        0.002500     0.2912
MIRIFU_4ASLICE10                YIdlVert2               -0.1545               -0.1156        0.038900    25.1780
MIRIFU_4ASLICE10                YIdlVert3               -0.7883               -0.7503        0.038000     4.8205
MIRIFU_4ASLICE10                YIdlVert4                0.2015                 0.199        0.002500     1.2407

MIRIFU_4ASLICE11                XIdlVert1                3.8852                3.8626        0.022600     0.5817
MIRIFU_4ASLICE11                XIdlVert2               -3.6602               -3.4275        0.232700     6.3576
MIRIFU_4ASLICE11                XIdlVert3               -3.5472               -3.3138        0.233400     6.5798
MIRIFU_4ASLICE11                XIdlVert4                4.0178                3.9952        0.022600     0.5625
MIRIFU_4ASLICE11                YIdlVert1                0.8449                0.8419        0.003000     0.3551
MIRIFU_4ASLICE11                YIdlVert2               -0.1542               -0.1234        0.030800    19.9741
MIRIFU_4ASLICE11                YIdlVert3               -0.7877               -0.7576        0.030100     3.8213
MIRIFU_4ASLICE11                YIdlVert4                0.1879                 0.185        0.002900     1.5434

MIRIFU_4ASLICE12                XIdlVert1                3.8854                3.8707        0.014700     0.3783
MIRIFU_4ASLICE12                XIdlVert2               -3.6926               -3.4751        0.217500     5.8902
MIRIFU_4ASLICE12                XIdlVert3               -3.5796               -3.3615        0.218100     6.0929
MIRIFU_4ASLICE12                XIdlVert4                 4.018                4.0032        0.014800     0.3683
MIRIFU_4ASLICE12                YIdlVert1                0.8314                0.8295        0.001900     0.2285
MIRIFU_4ASLICE12                YIdlVert2                -0.146               -0.1179        0.028100    19.2466
MIRIFU_4ASLICE12                YIdlVert3               -0.7794               -0.7521        0.027300     3.5027
MIRIFU_4ASLICE12                YIdlVert4                0.1744                0.1726        0.001800     1.0321

MIRIFU_CHANNEL4B                XIdlVert1                 2.725                2.7323        0.007300     0.2672
MIRIFU_CHANNEL4B                XIdlVert2               -4.3101                -4.058        0.252100     5.8491
MIRIFU_CHANNEL4B                XIdlVert3               -2.8618               -2.6015        0.260300     9.0957
MIRIFU_CHANNEL4B                XIdlVert4                4.4003                4.4078        0.007500     0.1702
MIRIFU_CHANNEL4B                YIdlVert1                 4.446                4.4472        0.001200     0.0270
MIRIFU_CHANNEL4B                YIdlVert2                3.2883                3.3298        0.041500     1.2463
MIRIFU_CHANNEL4B                YIdlVert3               -4.3142               -4.2824        0.031800     0.7371
MIRIFU_CHANNEL4B                YIdlVert4               -3.4268               -3.4259        0.000900     0.0263

MIRIFU_4BSLICE01                XIdlVert1                3.4981                3.5141        0.016000     0.4553
MIRIFU_4BSLICE01                XIdlVert2               -3.7114               -3.4328        0.278600     7.5066
MIRIFU_4BSLICE01                XIdlVert3                -3.591               -3.3116        0.279400     7.7806
MIRIFU_4BSLICE01                XIdlVert4                3.6379                3.6539        0.016000     0.4379
MIRIFU_4BSLICE01                YIdlVert1                0.9088                0.9115        0.002700     0.2962
MIRIFU_4BSLICE01                YIdlVert2               -0.2776               -0.2318        0.045800    16.4986
MIRIFU_4BSLICE01                YIdlVert3               -0.9108               -0.8658        0.045000     4.9407
MIRIFU_4BSLICE01                YIdlVert4                0.2526                0.2552        0.002600     1.0188

MIRIFU_4BSLICE02                XIdlVert1                3.4504                3.4577        0.007300     0.2111
MIRIFU_4BSLICE02                XIdlVert2               -3.7061                 -3.41        0.296100     7.9895
MIRIFU_4BSLICE02                XIdlVert3               -3.5857               -3.2888        0.296900     8.2801
MIRIFU_4BSLICE02                XIdlVert4                  3.59                3.5973        0.007300     0.2029
MIRIFU_4BSLICE02                YIdlVert1                0.8882                0.8893        0.001100     0.1237
MIRIFU_4BSLICE02                YIdlVert2               -0.2636               -0.2159        0.047700    18.0956
MIRIFU_4BSLICE02                YIdlVert3               -0.8968               -0.8501        0.046700     5.2074
MIRIFU_4BSLICE02                YIdlVert4                0.2321                0.2332        0.001100     0.4717

MIRIFU_4BSLICE03                XIdlVert1                3.4883                3.4735        0.014800     0.4243
MIRIFU_4BSLICE03                XIdlVert2               -3.7061                -3.445        0.261100     7.0451
MIRIFU_4BSLICE03                XIdlVert3               -3.5856               -3.3239        0.261700     7.2986
MIRIFU_4BSLICE03                XIdlVert4                 3.628                3.6132        0.014800     0.4079
MIRIFU_4BSLICE03                YIdlVert1                0.8815                0.8792        0.002300     0.2609
MIRIFU_4BSLICE03                YIdlVert2               -0.2503               -0.2093        0.041000    16.3803
MIRIFU_4BSLICE03                YIdlVert3               -0.8836               -0.8433        0.040300     4.5609
MIRIFU_4BSLICE03                YIdlVert4                0.2253                 0.223        0.002300     1.0209

MIRIFU_4BSLICE04                XIdlVert1                3.6213                3.6493        0.028000     0.7673
MIRIFU_4BSLICE04                XIdlVert2               -3.6226               -3.3846        0.238000     6.5699
MIRIFU_4BSLICE04                XIdlVert3               -3.5019               -3.2633        0.238600     6.8134
MIRIFU_4BSLICE04                XIdlVert4                3.7613                3.7894        0.028100     0.7415
MIRIFU_4BSLICE04                YIdlVert1                0.8891                0.8934        0.004300     0.4813
MIRIFU_4BSLICE04                YIdlVert2               -0.2245               -0.1879        0.036600    16.3029
MIRIFU_4BSLICE04                YIdlVert3                -0.858               -0.8222        0.035800     4.1725
MIRIFU_4BSLICE04                YIdlVert4                0.2326                0.2368        0.004200     1.7736

MIRIFU_4BSLICE05                XIdlVert1                3.6319                3.6112        0.020700     0.5699
MIRIFU_4BSLICE05                XIdlVert2               -3.6828               -3.4359        0.246900     6.7041
MIRIFU_4BSLICE05                XIdlVert3               -3.5622               -3.3146        0.247600     6.9508
MIRIFU_4BSLICE05                XIdlVert4                3.7719                3.7512        0.020700     0.5488
MIRIFU_4BSLICE05                YIdlVert1                0.8775                0.8744        0.003100     0.3533
MIRIFU_4BSLICE05                YIdlVert2               -0.2208               -0.1837        0.037100    16.8025
MIRIFU_4BSLICE05                YIdlVert3               -0.8542               -0.8179        0.036300     4.2496
MIRIFU_4BSLICE05                YIdlVert4                0.2209                0.2179        0.003000     1.3581

MIRIFU_4BSLICE06                XIdlVert1                3.6732                3.6939        0.020700     0.5604
MIRIFU_4BSLICE06                XIdlVert2               -3.7607               -3.4582        0.302500     8.0437
MIRIFU_4BSLICE06                XIdlVert3               -3.6403                -3.337        0.303300     8.3317
MIRIFU_4BSLICE06                XIdlVert4                3.8133                 3.834        0.020700     0.5399
MIRIFU_4BSLICE06                YIdlVert1                0.8704                0.8735        0.003100     0.3549
MIRIFU_4BSLICE06                YIdlVert2               -0.2193               -0.1749        0.044400    20.2462
MIRIFU_4BSLICE06                YIdlVert3               -0.8524               -0.8091        0.043300     5.0798
MIRIFU_4BSLICE06                YIdlVert4                0.2138                0.2167        0.002900     1.3383

MIRIFU_4BSLICE07                XIdlVert1                3.6877                3.6723        0.015400     0.4176
MIRIFU_4BSLICE07                XIdlVert2                -3.799               -3.4882        0.310800     8.1811
MIRIFU_4BSLICE07                XIdlVert3               -3.6787               -3.3671        0.311600     8.4704
MIRIFU_4BSLICE07                XIdlVert4                3.8278                3.8124        0.015400     0.4023
MIRIFU_4BSLICE07                YIdlVert1                0.8592                 0.857        0.002200     0.2561
MIRIFU_4BSLICE07                YIdlVert2               -0.2117               -0.1673        0.044400    20.9731
MIRIFU_4BSLICE07                YIdlVert3               -0.8448               -0.8013        0.043500     5.1491
MIRIFU_4BSLICE07                YIdlVert4                0.2026                0.2004        0.002200     1.0859

MIRIFU_4BSLICE08                XIdlVert1                3.6239                3.6168        0.007100     0.1959
MIRIFU_4BSLICE08                XIdlVert2               -3.7549               -3.4599        0.295000     7.8564
MIRIFU_4BSLICE08                XIdlVert3               -3.6344               -3.3387        0.295700     8.1361
MIRIFU_4BSLICE08                XIdlVert4                3.7638                3.7567        0.007100     0.1886
MIRIFU_4BSLICE08                YIdlVert1                0.8372                0.8362        0.001000     0.1194
MIRIFU_4BSLICE08                YIdlVert2               -0.1924               -0.1512        0.041200    21.4137
MIRIFU_4BSLICE08                YIdlVert3               -0.8256               -0.7854        0.040200     4.8692
MIRIFU_4BSLICE08                YIdlVert4                0.1807                0.1798        0.000900     0.4981

MIRIFU_4BSLICE09                XIdlVert1                3.6574                3.6137        0.043700     1.1948
MIRIFU_4BSLICE09                XIdlVert2               -3.7667               -3.5074        0.259300     6.8840
MIRIFU_4BSLICE09                XIdlVert3               -3.6463               -3.3863        0.260000     7.1305
MIRIFU_4BSLICE09                XIdlVert4                3.7973                3.7536        0.043700     1.1508
MIRIFU_4BSLICE09                YIdlVert1                0.8288                0.8228        0.006000     0.7239
MIRIFU_4BSLICE09                YIdlVert2               -0.1811               -0.1458        0.035300    19.4920
MIRIFU_4BSLICE09                YIdlVert3               -0.8143               -0.7799        0.034400     4.2245
MIRIFU_4BSLICE09                YIdlVert4                0.1722                0.1664        0.005800     3.3682

MIRIFU_4BSLICE10                XIdlVert1                 3.671                3.6411        0.029900     0.8145
MIRIFU_4BSLICE10                XIdlVert2               -3.7223               -3.4213        0.301000     8.0864
MIRIFU_4BSLICE10                XIdlVert3               -3.6018                  -3.3        0.301800     8.3791
MIRIFU_4BSLICE10                XIdlVert4                 3.811                 3.781        0.030000     0.7872
MIRIFU_4BSLICE10                YIdlVert1                0.8176                0.8136        0.004000     0.4892
MIRIFU_4BSLICE10                YIdlVert2               -0.1624               -0.1225        0.039900    24.5690
MIRIFU_4BSLICE10                YIdlVert3               -0.7958               -0.7568        0.039000     4.9007
MIRIFU_4BSLICE10                YIdlVert4                 0.161                0.1572        0.003800     2.3602

MIRIFU_4BSLICE11                XIdlVert1                3.6955                3.6741        0.021400     0.5791
MIRIFU_4BSLICE11                XIdlVert2               -3.7787               -3.5557        0.223000     5.9015
MIRIFU_4BSLICE11                XIdlVert3               -3.6583               -3.4347        0.223600     6.1121
MIRIFU_4BSLICE11                XIdlVert4                3.8355                 3.814        0.021500     0.5606
MIRIFU_4BSLICE11                YIdlVert1                0.8078                0.8051        0.002700     0.3342
MIRIFU_4BSLICE11                YIdlVert2               -0.1569               -0.1281        0.028800    18.3556
MIRIFU_4BSLICE11                YIdlVert3               -0.7902               -0.7621        0.028100     3.5561
MIRIFU_4BSLICE11                YIdlVert4                0.1513                0.1486        0.002700     1.7845

MIRIFU_4BSLICE12                XIdlVert1                3.6915                3.6873        0.004200     0.1138
MIRIFU_4BSLICE12                XIdlVert2                -3.827               -3.5972        0.229800     6.0047
MIRIFU_4BSLICE12                XIdlVert3               -3.7067               -3.4762        0.230500     6.2185
MIRIFU_4BSLICE12                XIdlVert4                3.8315                3.8273        0.004200     0.1096
MIRIFU_4BSLICE12                YIdlVert1                0.7943                0.7938        0.000500     0.0629
MIRIFU_4BSLICE12                YIdlVert2               -0.1502               -0.1213        0.028900    19.2410
MIRIFU_4BSLICE12                YIdlVert3               -0.7833               -0.7552        0.028100     3.5874
MIRIFU_4BSLICE12                YIdlVert4                0.1378                0.1373        0.000500     0.3628

MIRIFU_CHANNEL4C                XIdlVert1                2.7451                2.7054        0.039700     1.4462
MIRIFU_CHANNEL4C                XIdlVert2               -4.2798               -4.0034        0.276400     6.4582
MIRIFU_CHANNEL4C                XIdlVert3               -2.8477               -2.5684        0.279300     9.8079
MIRIFU_CHANNEL4C                XIdlVert4                 4.252                4.2119        0.040100     0.9431
MIRIFU_CHANNEL4C                YIdlVert1                4.4337                4.4271        0.006600     0.1489
MIRIFU_CHANNEL4C                YIdlVert2                3.2601                3.3062        0.046100     1.3944
MIRIFU_CHANNEL4C                YIdlVert3                -4.336               -4.2983        0.037700     0.8695
MIRIFU_CHANNEL4C                YIdlVert4               -3.3773               -3.3828        0.005500     0.1626

MIRIFU_4CSLICE01                XIdlVert1                3.4931                3.4471        0.046000     1.3169
MIRIFU_4CSLICE01                XIdlVert2               -3.6945                -3.467        0.227500     6.1578
MIRIFU_4CSLICE01                XIdlVert3               -3.5753               -3.3475        0.227800     6.3715
MIRIFU_4CSLICE01                XIdlVert4                3.6188                3.5727        0.046100     1.2739
MIRIFU_4CSLICE01                YIdlVert1                0.9149                0.9072        0.007700     0.8416
MIRIFU_4CSLICE01                YIdlVert2                -0.286                -0.248        0.038000    13.2867
MIRIFU_4CSLICE01                YIdlVert3               -0.9188               -0.8814        0.037400     4.0705
MIRIFU_4CSLICE01                YIdlVert4                0.2637                0.2562        0.007500     2.8441

MIRIFU_4CSLICE02                XIdlVert1                3.4396                3.4172        0.022400     0.6512
MIRIFU_4CSLICE02                XIdlVert2               -3.6911               -3.4159        0.275200     7.4558
