Reference:  75 apertures in PRDOPSSOC-M-026
Comparison: 75 apertures in pre_delivery

Number of modified apertures 75. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRS1_FULL                      Idl2SciY54         9316.16669968    -14728.94553415722    24045.112234   163.2507
NRS1_FULL                      Idl2SciY55        -87509.1812402    -97253.67987395759     9744.498634    10.0197

NRS2_FULL_OSS                   XSciScale            0.10331174            0.10331895        0.000007     0.0070
NRS2_FULL_OSS                   YSciScale            0.10536197            0.10536476        0.000003     0.0026
NRS2_FULL_OSS                       V2Ref            463.165228            463.167407        0.002179     0.0005
NRS2_FULL_OSS                 V3IdlYAngle            -42.281773           -42.2826531        0.000880     0.0021
NRS2_FULL_OSS                 V3SciXAngle           -131.149897         -131.15356455        0.003668     0.0028
NRS2_FULL_OSS                 V3SciYAngle            -42.281773           -42.2826531        0.000880     0.0021
NRS2_FULL_OSS                   XIdlVert1              107.7351               107.876        0.140900     0.1306
NRS2_FULL_OSS                   XIdlVert2             -106.6809              -106.684        0.003100     0.0029
NRS2_FULL_OSS                   XIdlVert3             -104.1702             -104.1698        0.000400     0.0004
NRS2_FULL_OSS                   XIdlVert4              105.4672              105.5889        0.121700     0.1153
NRS2_FULL_OSS                   YIdlVert1             -112.1581              -112.002        0.156100     0.1392
NRS2_FULL_OSS                   YIdlVert2              -107.427             -107.4248        0.002200     0.0020
NRS2_FULL_OSS                   YIdlVert3              108.2039              108.2065        0.002600     0.0024
NRS2_FULL_OSS                   YIdlVert4              104.5758               104.727        0.151200     0.1444
NRS2_FULL_OSS                  Sci2IdlX00   0.07166113170914078   0.07166189637425877        0.000001     0.0011
NRS2_FULL_OSS                  Sci2IdlX10 -6.372928825346609e-05 -6.372734801206317e-05        0.000000     0.0030
NRS2_FULL_OSS                  Sci2IdlX11 -1.601562885734959e-06 -1.601985810114513e-06        0.000000     0.0264
NRS2_FULL_OSS                  Sci2IdlX20 3.054406488126256e-10 3.028879993354439e-10        0.000000     0.8357
NRS2_FULL_OSS                  Sci2IdlX21 9.593733546782866e-10 9.592694572034405e-10        0.000000     0.0108
NRS2_FULL_OSS                  Sci2IdlX22 8.875593871098311e-11 8.679182675742234e-11        0.000000     2.2129
NRS2_FULL_OSS                  Sci2IdlX30 -8.05622497174828e-14 -8.197527766313461e-14        0.000000     1.7237
NRS2_FULL_OSS                  Sci2IdlX31 3.394429869241737e-15 3.733523292874188e-15        0.000000     9.0824
NRS2_FULL_OSS                  Sci2IdlX32 -8.966472822824667e-14 -8.945702639763136e-14        0.000000     0.2316
NRS2_FULL_OSS                  Sci2IdlX33 2.729689511335173e-15 3.792635240628379e-15        0.000000    28.0266
