Reference:  189 apertures in PRDOPSSOC-H-015
Comparison: 189 apertures in new pre-delivery

Number of modified apertures 189. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCA5_FULL_MASKLWB_F356W       Idl2SciX11     0.108735312757853 4.947991387108108e-05        0.108686    99.9545
NRCA5_FULL_MASKLWB_F356W       Idl2SciX20  -0.00128703057289948 -0.001270773655170691        0.000016     1.2631
NRCA5_FULL_MASKLWB_F356W       Idl2SciX21   0.00237919678587479  0.002398434508464133        0.000019     0.8021
NRCA5_FULL_MASKLWB_F356W       Idl2SciX22  0.000142636116104653 0.0001263791983758606        0.000016    11.3975
NRCA5_FULL_MASKLWB_F356W       Idl2SciX30 -7.39520697413922e-06 -7.407440340813153e-06        0.000000     0.1651
NRCA5_FULL_MASKLWB_F356W       Idl2SciX31 -1.82482027853798e-06 -1.770333580092978e-06        0.000000     2.9859
NRCA5_FULL_MASKLWB_F356W       Idl2SciX32 -7.10718459247069e-06 -7.090358267358698e-06        0.000000     0.2368
NRCA5_FULL_MASKLWB_F356W       Idl2SciX33 -3.98401092040544e-07 -3.500915068379246e-07        0.000000    12.1259
NRCA5_FULL_MASKLWB_F356W       Idl2SciX40 -1.13637520362638e-08 -1.146291338502595e-08        0.000000     0.8651
NRCA5_FULL_MASKLWB_F356W       Idl2SciX41 -1.46259462298617e-08 -1.451585057680476e-08        0.000000     0.7527
NRCA5_FULL_MASKLWB_F356W       Idl2SciX42 -1.47455547983665e-08 -1.473010187776497e-08        0.000000     0.1048
NRCA5_FULL_MASKLWB_F356W       Idl2SciX43 -1.38772177201212e-08 -1.375086578596799e-08        0.000000     0.9105
NRCA5_FULL_MASKLWB_F356W       Idl2SciX44  -2.7743479479221e-09 -2.68033757269382e-09        0.000000     3.3886
NRCA5_FULL_MASKLWB_F356W       Idl2SciX50 -5.99975339844964e-11 -6.003880599956873e-11        0.000000     0.0687
NRCA5_FULL_MASKLWB_F356W       Idl2SciX51 -6.25899060508666e-12 -5.870055345988364e-12        0.000000     6.2140
NRCA5_FULL_MASKLWB_F356W       Idl2SciX52  -1.2148058713337e-10 -1.214586877707381e-10        0.000000     0.0180
NRCA5_FULL_MASKLWB_F356W       Idl2SciX53 -7.43008195346837e-12 -6.596827422769659e-12        0.000000    11.2146
NRCA5_FULL_MASKLWB_F356W       Idl2SciX54 -6.05237982959849e-11 -6.04602419688323e-11        0.000000     0.1050
NRCA5_FULL_MASKLWB_F356W       Idl2SciX55 -1.14345430426279e-12 -7.317849371846491e-13        0.000000    36.0023
NRCA5_FULL_MASKLWB_F356W       Idl2SciY10    -0.114143953860301 -0.005840960725077837        0.108303    94.8828
NRCA5_FULL_MASKLWB_F356W       Idl2SciY11       15.914182863455     15.91459113319796        0.000408     0.0026
NRCA5_FULL_MASKLWB_F356W       Idl2SciY20  -0.00152014038765233 -0.001530233642796545        0.000010     0.6596
NRCA5_FULL_MASKLWB_F356W       Idl2SciY21  -0.00149955676624685 -0.001466679050606373        0.000033     2.1925
NRCA5_FULL_MASKLWB_F356W       Idl2SciY22  0.000885316551753823 0.0008954098068980869        0.000010     1.1272
NRCA5_FULL_MASKLWB_F356W       Idl2SciY30 -1.94484438841683e-07 -2.474059269765619e-07        0.000000    21.3905
NRCA5_FULL_MASKLWB_F356W       Idl2SciY31 -7.76822780129236e-06 -7.784660629872272e-06        0.000000     0.2111
NRCA5_FULL_MASKLWB_F356W       Idl2SciY32 -1.51575054603693e-06 -1.561685661680767e-06        0.000000     2.9414
NRCA5_FULL_MASKLWB_F356W       Idl2SciY33 -7.43949069650833e-06 -7.42901897169582e-06        0.000000     0.1408
NRCA5_FULL_MASKLWB_F356W       Idl2SciY40 -2.43966898369837e-09 -2.504372814626774e-09        0.000000     2.5836
NRCA5_FULL_MASKLWB_F356W       Idl2SciY41 -9.42002631934378e-09 -9.595327266520288e-09        0.000000     1.8269
NRCA5_FULL_MASKLWB_F356W       Idl2SciY42 -1.78235887495253e-08 -1.782335344072999e-08        0.000000     0.0013
NRCA5_FULL_MASKLWB_F356W       Idl2SciY43 -9.42658446150755e-09   -9.565719109258e-09        0.000000     1.4545
NRCA5_FULL_MASKLWB_F356W       Idl2SciY44 -1.40552419808394e-08 -1.399061658617609e-08        0.000000     0.4598
NRCA5_FULL_MASKLWB_F356W       Idl2SciY50 -1.05479030184413e-12 -1.482774985814987e-12        0.000000    28.8638
NRCA5_FULL_MASKLWB_F356W       Idl2SciY51 -6.28596152963634e-11 -6.291895032620316e-11        0.000000     0.0943
NRCA5_FULL_MASKLWB_F356W       Idl2SciY52 -7.16968903220675e-12 -7.892758361096737e-12        0.000000     9.1612
NRCA5_FULL_MASKLWB_F356W       Idl2SciY53  -1.1926038312374e-10 -1.192778904790492e-10        0.000000     0.0147
NRCA5_FULL_MASKLWB_F356W       Idl2SciY54 -6.15381411621979e-12 -6.429194372687553e-12        0.000000     4.2833
NRCA5_FULL_MASKLWB_F356W       Idl2SciY55  -5.5822230846922e-11 -5.577941415464688e-11        0.000000     0.0767

NRCA5_FULL_MASKLWB_F410M        XIdlVert1             -104.4948              -104.317        0.177800     0.1702
NRCA5_FULL_MASKLWB_F410M        XIdlVert2               26.1924               26.2188        0.026400     0.1007
NRCA5_FULL_MASKLWB_F410M        XIdlVert3               25.6937               25.6954        0.001700     0.0066
NRCA5_FULL_MASKLWB_F410M        XIdlVert4             -101.8219             -101.7824        0.039500     0.0388
NRCA5_FULL_MASKLWB_F410M        YIdlVert1              -104.563             -104.3257        0.237300     0.2269
NRCA5_FULL_MASKLWB_F410M        YIdlVert2              -106.046             -106.0327        0.013300     0.0125
NRCA5_FULL_MASKLWB_F410M        YIdlVert3               24.0797               24.0815        0.001800     0.0075
NRCA5_FULL_MASKLWB_F410M        YIdlVert4               24.7627               24.7954        0.032700     0.1319
NRCA5_FULL_MASKLWB_F410M       Idl2SciX10      15.9727926613883     15.97314773057478        0.000355     0.0022
NRCA5_FULL_MASKLWB_F410M       Idl2SciX11     0.106503622344298 5.006927418794993e-05        0.106454    99.9530
NRCA5_FULL_MASKLWB_F410M       Idl2SciX20  -0.00126665232485012 -0.001250710764178907        0.000016     1.2586
NRCA5_FULL_MASKLWB_F410M       Idl2SciX21   0.00238261716342086  0.002401276630943247        0.000019     0.7771
NRCA5_FULL_MASKLWB_F410M       Idl2SciX22  0.000149166461262016 0.0001332249005907973        0.000016    10.6871
NRCA5_FULL_MASKLWB_F410M       Idl2SciX30 -7.35379096084199e-06 -7.365506358592188e-06        0.000000     0.1591
NRCA5_FULL_MASKLWB_F410M       Idl2SciX31 -1.78426385907763e-06 -1.731380167550493e-06        0.000000     2.9639
NRCA5_FULL_MASKLWB_F410M       Idl2SciX32 -7.08007615401866e-06 -7.063882557092674e-06        0.000000     0.2287
NRCA5_FULL_MASKLWB_F410M       Idl2SciX33 -3.85548104244347e-07 -3.38416190750619e-07        0.000000    12.2247
NRCA5_FULL_MASKLWB_F410M       Idl2SciX40 -1.10876574369043e-08 -1.118462093112522e-08        0.000000     0.8669
NRCA5_FULL_MASKLWB_F410M       Idl2SciX41 -1.46012922834619e-08 -1.449639386437564e-08        0.000000     0.7184
NRCA5_FULL_MASKLWB_F410M       Idl2SciX42 -1.44099962877944e-08 -1.439505449912935e-08        0.000000     0.1037
NRCA5_FULL_MASKLWB_F410M       Idl2SciX43 -1.38619287044356e-08 -1.374119956932468e-08        0.000000     0.8709
NRCA5_FULL_MASKLWB_F410M       Idl2SciX44 -2.71857522411189e-09 -2.626592326112675e-09        0.000000     3.3835
NRCA5_FULL_MASKLWB_F410M       Idl2SciX50 -5.99975490954251e-11 -6.003799345078051e-11        0.000000     0.0674
NRCA5_FULL_MASKLWB_F410M       Idl2SciX51  -6.2588529257843e-12 -5.877978035679855e-12        0.000000     6.0854
NRCA5_FULL_MASKLWB_F410M       Idl2SciX52 -1.21480580503976e-10 -1.214591968447544e-10        0.000000     0.0176
NRCA5_FULL_MASKLWB_F410M       Idl2SciX53 -7.42978657179434e-12 -6.613777361077405e-12        0.000000    10.9829
NRCA5_FULL_MASKLWB_F410M       Idl2SciX54 -6.05237762221107e-11 -6.046156035404293e-11        0.000000     0.1028
NRCA5_FULL_MASKLWB_F410M       Idl2SciX55 -1.14330818154876e-12 -7.401484530110379e-13        0.000000    35.2626
NRCA5_FULL_MASKLWB_F410M       Idl2SciY10    -0.111298309326016 -0.005226177591648923        0.106072    95.3044
NRCA5_FULL_MASKLWB_F410M       Idl2SciY11      15.9155451581372     15.91593345303474        0.000388     0.0024
NRCA5_FULL_MASKLWB_F410M       Idl2SciY20  -0.00151956920181644 -0.001529360600976416        0.000010     0.6402
NRCA5_FULL_MASKLWB_F410M       Idl2SciY21  -0.00148525091192926 -0.001453044443563605        0.000032     2.1684
NRCA5_FULL_MASKLWB_F410M       Idl2SciY22  0.000886844551870653 0.0008966359510306195        0.000010     1.0920
NRCA5_FULL_MASKLWB_F410M       Idl2SciY30 -1.85471246397038e-07 -2.371235521159184e-07        0.000000    21.7829
NRCA5_FULL_MASKLWB_F410M       Idl2SciY31  -7.7423135182092e-06 -7.758154964601704e-06        0.000000     0.2042
NRCA5_FULL_MASKLWB_F410M       Idl2SciY32 -1.48279878905948e-06 -1.527958860269299e-06        0.000000     2.9556
NRCA5_FULL_MASKLWB_F410M       Idl2SciY33 -7.43054823697634e-06 -7.420515288678782e-06        0.000000     0.1350
NRCA5_FULL_MASKLWB_F410M       Idl2SciY40 -2.43442988302869e-09 -2.496240580068482e-09        0.000000     2.4762
NRCA5_FULL_MASKLWB_F410M       Idl2SciY41 -9.18858809081377e-09 -9.360148550826723e-09        0.000000     1.8329
NRCA5_FULL_MASKLWB_F410M       Idl2SciY43 -9.20695549223995e-09 -9.343343335159894e-09        0.000000     1.4597
NRCA5_FULL_MASKLWB_F410M       Idl2SciY44 -1.40477468733834e-08 -1.39859309703783e-08        0.000000     0.4400
NRCA5_FULL_MASKLWB_F410M       Idl2SciY50 -1.05494206397941e-12 -1.474071529853461e-12        0.000000    28.4335
NRCA5_FULL_MASKLWB_F410M       Idl2SciY51 -6.28596371827468e-11 -6.291779130410966e-11        0.000000     0.0924
NRCA5_FULL_MASKLWB_F410M       Idl2SciY52 -7.16994577551657e-12 -7.878073352439094e-12        0.000000     8.9886
NRCA5_FULL_MASKLWB_F410M       Idl2SciY53 -1.19260390622563e-10 -1.192776069912738e-10        0.000000     0.0144
NRCA5_FULL_MASKLWB_F410M       Idl2SciY54 -6.15391211357591e-12 -6.423613642573215e-12        0.000000     4.1986
NRCA5_FULL_MASKLWB_F410M       Idl2SciY55 -5.58222159896366e-11 -5.578030311480119e-11        0.000000     0.0751

NRCA5_FULL_MASKLWB_F430M      V3IdlYAngle              0.370122            0.37012242        0.000000     0.0001
NRCA5_FULL_MASKLWB_F430M      V3SciYAngle              0.370122            0.37012242        0.000000     0.0001
NRCA5_FULL_MASKLWB_F430M        XIdlVert1             -103.8784             -103.7066        0.171800     0.1654
NRCA5_FULL_MASKLWB_F430M        XIdlVert2                26.803               26.8294        0.026400     0.0984
NRCA5_FULL_MASKLWB_F430M        XIdlVert3               26.2924               26.2942        0.001800     0.0068
NRCA5_FULL_MASKLWB_F430M        XIdlVert4             -101.2209             -101.1837        0.037200     0.0368
NRCA5_FULL_MASKLWB_F430M        YIdlVert1             -104.5673             -104.3349        0.232400     0.2222
NRCA5_FULL_MASKLWB_F430M        YIdlVert2             -106.0432             -106.0301        0.013100     0.0124
NRCA5_FULL_MASKLWB_F430M        YIdlVert3               24.0821                24.084        0.001900     0.0079
NRCA5_FULL_MASKLWB_F430M        YIdlVert4               24.7542               24.7864        0.032200     0.1299
NRCA5_FULL_MASKLWB_F430M       Idl2SciX10      15.9742974151103     15.97464279034923        0.000345     0.0022
NRCA5_FULL_MASKLWB_F430M       Idl2SciX11     0.105044635278363 5.044658495251264e-05        0.104994    99.9520
NRCA5_FULL_MASKLWB_F430M       Idl2SciX20  -0.00125340705963818 -0.001237672342301299        0.000016     1.2554
NRCA5_FULL_MASKLWB_F430M       Idl2SciX21   0.00238480887968638   0.00240309529326829        0.000018     0.7610
NRCA5_FULL_MASKLWB_F430M       Idl2SciX22  0.000153417087885981 0.0001376823705491015        0.000016    10.2562
NRCA5_FULL_MASKLWB_F430M       Idl2SciX30 -7.32729680382127e-06 -7.338680100784179e-06        0.000000     0.1551
NRCA5_FULL_MASKLWB_F430M       Idl2SciX31 -1.75782282206816e-06 -1.705969112909872e-06        0.000000     2.9499
NRCA5_FULL_MASKLWB_F430M       Idl2SciX32 -7.06271200662306e-06 -7.046924956263223e-06        0.000000     0.2235
NRCA5_FULL_MASKLWB_F430M       Idl2SciX33 -3.77164652992582e-07 -3.307960218449532e-07        0.000000    12.2940
NRCA5_FULL_MASKLWB_F430M       Idl2SciX40 -1.09073723579694e-08 -1.100290284787202e-08        0.000000     0.8682
NRCA5_FULL_MASKLWB_F430M       Idl2SciX41 -1.45852160807109e-08 -1.448364596022623e-08        0.000000     0.6964
NRCA5_FULL_MASKLWB_F430M       Idl2SciX42  -1.4190883700359e-08 -1.417627145939184e-08        0.000000     0.1030
NRCA5_FULL_MASKLWB_F430M       Idl2SciX43 -1.38519676185049e-08 -1.373484286252766e-08        0.000000     0.8455
NRCA5_FULL_MASKLWB_F430M       Idl2SciX44 -2.68215700526434e-09 -2.591497262350761e-09        0.000000     3.3801
NRCA5_FULL_MASKLWB_F430M       Idl2SciX50 -5.99975589707571e-11 -6.003746183006652e-11        0.000000     0.0665
NRCA5_FULL_MASKLWB_F430M       Idl2SciX51 -6.25876294750986e-12 -5.883155406074404e-12        0.000000     6.0013
NRCA5_FULL_MASKLWB_F430M       Idl2SciX52 -1.21480576171001e-10 -1.214595281101036e-10        0.000000     0.0173
NRCA5_FULL_MASKLWB_F430M       Idl2SciX53 -7.42959352962362e-12 -6.624854448520881e-12        0.000000    10.8315
NRCA5_FULL_MASKLWB_F430M       Idl2SciX54 -6.05237617958924e-11 -6.046242137227177e-11        0.000000     0.1013
NRCA5_FULL_MASKLWB_F430M       Idl2SciX55  -1.1432126853591e-12 -7.456143967135553e-13        0.000000    34.7790
NRCA5_FULL_MASKLWB_F430M       Idl2SciY10    -0.109440862963329 -0.004826930679331223        0.104614    95.5895
NRCA5_FULL_MASKLWB_F430M       Idl2SciY11      15.9164277633489     15.91680328298143        0.000376     0.0024
NRCA5_FULL_MASKLWB_F430M       Idl2SciY20  -0.00151921040563197 -0.001528806879805676        0.000010     0.6277
NRCA5_FULL_MASKLWB_F430M       Idl2SciY21  -0.00147593538660905 -0.001444167832164328        0.000032     2.1524
NRCA5_FULL_MASKLWB_F430M       Idl2SciY22   0.00088782386153479 0.0008974203357085187        0.000010     1.0693
NRCA5_FULL_MASKLWB_F430M       Idl2SciY30 -1.79597769287503e-07 -2.304270087508188e-07        0.000000    22.0587
NRCA5_FULL_MASKLWB_F430M       Idl2SciY31  -7.7257400203812e-06 -7.741200868669045e-06        0.000000     0.1997
NRCA5_FULL_MASKLWB_F430M       Idl2SciY32 -1.46130852709652e-06 -1.505955581329763e-06        0.000000     2.9647
NRCA5_FULL_MASKLWB_F430M       Idl2SciY33 -7.42482318186803e-06 -7.415071644405373e-06        0.000000     0.1313
NRCA5_FULL_MASKLWB_F430M       Idl2SciY40 -2.43101376002811e-09 -2.490970034542688e-09        0.000000     2.4069
NRCA5_FULL_MASKLWB_F430M       Idl2SciY41 -9.03746367287305e-09 -9.206582075738232e-09        0.000000     1.8369
NRCA5_FULL_MASKLWB_F430M       Idl2SciY42 -1.77870650076246e-08 -1.778723883429012e-08        0.000000     0.0010
NRCA5_FULL_MASKLWB_F430M       Idl2SciY43 -9.06354333480186e-09 -9.198132843079778e-09        0.000000     1.4632
NRCA5_FULL_MASKLWB_F430M       Idl2SciY44 -1.40428777587675e-08 -1.398286354203106e-08        0.000000     0.4274
NRCA5_FULL_MASKLWB_F430M       Idl2SciY50 -1.05504124578212e-12 -1.468383608774522e-12        0.000000    28.1495
NRCA5_FULL_MASKLWB_F430M       Idl2SciY51 -6.28596514859309e-11 -6.291703278597084e-11        0.000000     0.0912
NRCA5_FULL_MASKLWB_F430M       Idl2SciY52 -7.17011356601349e-12 -7.868475911385269e-12        0.000000     8.8754
NRCA5_FULL_MASKLWB_F430M       Idl2SciY53 -1.19260395522809e-10 -1.192774200979931e-10        0.000000     0.0143
NRCA5_FULL_MASKLWB_F430M       Idl2SciY54 -6.15397615810156e-12 -6.419966068881685e-12        0.000000     4.1432
NRCA5_FULL_MASKLWB_F430M       Idl2SciY55 -5.58222062797618e-11 -5.578088366369532e-11        0.000000     0.0740

NRCA5_FULL_MASKLWB_F460M        XIdlVert1             -102.7552              -102.594        0.161200     0.1569
NRCA5_FULL_MASKLWB_F460M        XIdlVert2                27.916               27.9422        0.026200     0.0938
NRCA5_FULL_MASKLWB_F460M        XIdlVert3               27.3837               27.3856        0.001900     0.0069
NRCA5_FULL_MASKLWB_F460M        XIdlVert4             -100.1255             -100.0924        0.033100     0.0331
NRCA5_FULL_MASKLWB_F460M        YIdlVert1             -104.5751             -104.3517        0.223400     0.2136
NRCA5_FULL_MASKLWB_F460M        YIdlVert2             -106.0378             -106.0254        0.012400     0.0117
NRCA5_FULL_MASKLWB_F460M        YIdlVert3               24.0867               24.0887        0.002000     0.0083
NRCA5_FULL_MASKLWB_F460M        YIdlVert4               24.7387                 24.77        0.031300     0.1264
NRCA5_FULL_MASKLWB_F460M       Idl2SciX10      15.9769996674259     15.97732769992774        0.000328     0.0021
NRCA5_FULL_MASKLWB_F460M       Idl2SciX11     0.102381934753447 5.111834737991927e-05        0.102331    99.9501
NRCA5_FULL_MASKLWB_F460M       Idl2SciX20  -0.00122938704018558 -0.001214031161109395        0.000015     1.2491
NRCA5_FULL_MASKLWB_F460M       Idl2SciX21   0.00238871903015975   0.00240633462080568        0.000018     0.7321
NRCA5_FULL_MASKLWB_F460M       Idl2SciX22  0.000161137623133947 0.0001457817440577554        0.000015     9.5297
NRCA5_FULL_MASKLWB_F460M       Idl2SciX30 -7.28012390543758e-06 -7.290914334022836e-06        0.000000     0.1480
NRCA5_FULL_MASKLWB_F460M       Idl2SciX31 -1.70971357767615e-06 -1.659703887232744e-06        0.000000     2.9250
NRCA5_FULL_MASKLWB_F460M       Idl2SciX32 -7.03174807564832e-06 -7.016688595467682e-06        0.000000     0.2142
NRCA5_FULL_MASKLWB_F460M       Idl2SciX33  -3.6190317653266e-07 -3.169143748489415e-07        0.000000    12.4312
NRCA5_FULL_MASKLWB_F460M       Idl2SciX40 -1.05787709186507e-08 -1.067169396444883e-08        0.000000     0.8707
NRCA5_FULL_MASKLWB_F460M       Idl2SciX41 -1.45559598604775e-08 -1.446032296920159e-08        0.000000     0.6570
NRCA5_FULL_MASKLWB_F460M       Idl2SciX42 -1.37915151341104e-08 -1.377749497073854e-08        0.000000     0.1017
NRCA5_FULL_MASKLWB_F460M       Idl2SciX43 -1.38338572322401e-08 -1.372316521925711e-08        0.000000     0.8002
NRCA5_FULL_MASKLWB_F460M       Idl2SciX44 -2.61577921782957e-09 -2.527529559822108e-09        0.000000     3.3737
NRCA5_FULL_MASKLWB_F460M       Idl2SciX50 -5.99975769864343e-11 -6.003649076305153e-11        0.000000     0.0648
NRCA5_FULL_MASKLWB_F460M       Idl2SciX51 -6.25859879558082e-12 -5.892599958459597e-12        0.000000     5.8479
NRCA5_FULL_MASKLWB_F460M       Idl2SciX52 -1.21480568265256e-10 -1.214601295369299e-10        0.000000     0.0168
NRCA5_FULL_MASKLWB_F460M       Idl2SciX53 -7.42924135332643e-12 -6.645062340885475e-12        0.000000    10.5553
NRCA5_FULL_MASKLWB_F460M       Idl2SciX54  -6.0523735477077e-11 -6.046399096367341e-11        0.000000     0.0987
NRCA5_FULL_MASKLWB_F460M       Idl2SciX55 -1.14303846712653e-12 -7.555863811186771e-13        0.000000    33.8967
NRCA5_FULL_MASKLWB_F460M       Idl2SciY10    -0.106056729293348 -0.004103572342870926        0.101953    96.1308
NRCA5_FULL_MASKLWB_F460M       Idl2SciY11      15.9180223888309     15.91837516714074        0.000353     0.0022
NRCA5_FULL_MASKLWB_F460M       Idl2SciY20   -0.0015185851745263 -0.001527830780269416        0.000009     0.6051
NRCA5_FULL_MASKLWB_F460M       Idl2SciY21  -0.00145900768628108  -0.00142804132953323        0.000031     2.1224
