                  AperName , AperType , XDetRef , YDetRef , XSciSize , YSciSize , XSciRef , YSciRef ,   ColCorner ,   RowCorner ,               V2_ref ,               V3_ref ,                               parent_apertures , dependency_type
#        -------------------------------------------------------------------------------------------------------------------------------------------------------------
# OSS apertures, for on-board computation of small angle maneuvers
# (deprecated after OSS9.0): Square 320x320 subarray coronagraphic science apertures - LW Bar occulter (Module-A)
               NRCA5_MASKLWB , SUBARRAY ,   443.3 ,  1683.9 ,      320 ,      320 ,   151.7 ,   176.9 ,         275 ,        1508 ,    47.29903901990102 ,  -404.86004013503594 ,                           NRCA5_FULL_WEDGE_BAR ,         default
          NRCA5_FULL_MASKLWB ,  FULLSCA ,   443.3 ,  1683.9 ,     2048 ,     2048 ,  1605.7 ,  1683.9 ,           1 ,           1 ,    47.29937416887287 ,  -404.80957645763209 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F250M , SUBARRAY ,   338.1 ,  1683.6 ,      320 ,      320 ,   256.9 ,   176.6 ,         275 ,        1508 ,    40.73528902539623 ,  -404.78367116431758 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F250M ,  FULLSCA ,   338.1 ,  1683.6 ,     2048 ,     2048 ,  1710.9 ,  1683.6 ,           1 ,           1 ,    40.73583004500213 ,  -404.70792383365784 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F300M , SUBARRAY ,   362.5 ,  1683.7 ,      320 ,      320 ,   232.5 ,   176.7 ,         275 ,        1508 ,    42.25849750012706 ,  -404.80059043239453 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F300M ,  FULLSCA ,   362.5 ,  1683.7 ,     2048 ,     2048 ,  1686.5 ,  1683.7 ,           1 ,           1 ,    42.25898538796392 ,  -404.73116669833286 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F277W , SUBARRAY ,   364.5 ,  1683.7 ,      320 ,      320 ,   230.5 ,   176.7 ,         275 ,        1508 ,    42.38332470219722 ,  -404.80246432404323 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F277W ,  FULLSCA ,   364.5 ,  1683.7 ,     2048 ,     2048 ,  1684.5 ,  1683.7 ,           1 ,           1 ,    42.38381193138213 ,  -404.73304151051650 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F335M , SUBARRAY ,   381.2 ,  1683.8 ,      320 ,      320 ,   213.8 ,   176.8 ,         275 ,        1508 ,    43.42554655397003 ,  -404.81162183012532 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F335M ,  FULLSCA ,   381.2 ,  1683.8 ,     2048 ,     2048 ,  1667.8 ,  1683.8 ,           1 ,           1 ,    43.42598442524321 ,  -404.74851711210499 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F360M , SUBARRAY ,   394.3 ,  1683.8 ,      320 ,      320 ,   200.7 ,   176.8 ,         275 ,        1508 ,    44.24290389397422 ,  -404.82353245929284 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F360M ,  FULLSCA ,   394.3 ,  1683.8 ,     2048 ,     2048 ,  1654.7 ,  1683.8 ,           1 ,           1 ,    44.24333780706942 ,  -404.76043313170112 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F356W , SUBARRAY ,   406.0 ,  1683.8 ,      320 ,      320 ,   189.0 ,   176.8 ,         275 ,        1508 ,    44.97279394851180 ,  -404.83400441857106 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F356W ,  FULLSCA ,   406.0 ,  1683.8 ,     2048 ,     2048 ,  1643.0 ,  1683.8 ,           1 ,           1 ,    44.97322430991912 ,  -404.77090986400833 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F410M , SUBARRAY ,   417.3 ,  1683.8 ,      320 ,      320 ,   177.7 ,   176.8 ,         275 ,        1508 ,    45.67762816037773 ,  -404.84397011701463 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F410M ,  FULLSCA ,   417.3 ,  1683.8 ,     2048 ,     2048 ,  1631.7 ,  1683.8 ,           1 ,           1 ,    45.67801242590768 ,  -404.78718914456499 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F430M , SUBARRAY ,   427.3 ,  1683.9 ,      320 ,      320 ,   167.7 ,   176.9 ,         275 ,        1508 ,    46.30133504711344 ,  -404.84635941983100 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F430M ,  FULLSCA ,   427.3 ,  1683.9 ,     2048 ,     2048 ,  1621.7 ,  1683.9 ,           1 ,           1 ,    46.30167413196019 ,  -404.79589064793726 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F460M , SUBARRAY ,   444.8 ,  1684.0 ,      320 ,      320 ,   150.2 ,   177.0 ,         275 ,        1508 ,    47.39260575793060 ,  -404.85499990163527 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F460M ,  FULLSCA ,   444.8 ,  1684.0 ,     2048 ,     2048 ,  1604.2 ,  1684.0 ,           1 ,           1 ,    47.39289865851288 ,  -404.81084459070723 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F480M , SUBARRAY ,   457.0 ,  1684.0 ,      320 ,      320 ,   138.0 ,   177.0 ,         275 ,        1508 ,    48.15321213356880 ,  -404.86521586410822 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F480M ,  FULLSCA ,   457.0 ,  1684.0 ,     2048 ,     2048 ,  1592.0 ,  1684.0 ,           1 ,           1 ,    48.15350239391065 ,  -404.82106391473587 ,                           NRCA5_FULL_WEDGE_BAR ,         default
         NRCA5_MASKLWB_F444W , SUBARRAY ,   454.9 ,  1684.0 ,      320 ,      320 ,   140.1 ,   177.0 ,         275 ,        1508 ,    48.02229592479192 ,  -404.86346940402717 ,                           NRCA5_FULL_WEDGE_BAR ,         default
    NRCA5_FULL_MASKLWB_F444W ,  FULLSCA ,   454.9 ,  1684.0 ,     2048 ,     2048 ,  1594.1 ,  1684.0 ,           1 ,           1 ,    48.02258664040814 ,  -404.81931687810726 ,                           NRCA5_FULL_WEDGE_BAR ,         default
        NRCA5_MASKLWB_NARROW , SUBARRAY ,   310.3 ,  1684.2 ,      320 ,      320 ,   284.7 ,   177.2 ,         275 ,        1508 ,    38.99953005924335 ,  -404.71848696934512 ,                           NRCA5_FULL_WEDGE_BAR ,         default
   NRCA5_FULL_MASKLWB_NARROW ,  FULLSCA ,   310.3 ,  1684.2 ,     2048 ,     2048 ,  1738.7 ,  1684.2 ,           1 ,           1 ,    38.99980530896700 ,  -404.68060609056693 ,                           NRCA5_FULL_WEDGE_BAR ,         default
# Coronagraphic TA and associated astrometric confirmation-image apertures - Round occulters (Module-A)
            NRCA2_TAMASK210R , SUBARRAY ,   468.5 ,   773.5 ,      128 ,      128 ,    64.5 ,    64.5 ,         405 ,         710 ,   134.84518669697530 ,  -412.37696824294369 ,                           NRCA2_FULL_WEDGE_RND ,         default
       NRCA2_FULL_TAMASK210R ,  FULLSCA ,   468.5 ,   773.5 ,     2048 ,     2048 ,   468.5 ,  1275.5 ,           1 ,           1 ,   134.84518669697530 ,  -412.37696824294369 ,                           NRCA2_FULL_WEDGE_RND ,         default
          NRCA2_FSTAMASK210R , SUBARRAY ,   627.5 ,   773.5 ,      128 ,      128 ,    64.5 ,    64.5 ,         564 ,         710 ,   129.98479352348741 ,  -412.41836156309762 ,                           NRCA2_FULL_WEDGE_RND ,         default
     NRCA2_FULL_FSTAMASK210R ,  FULLSCA ,   627.5 ,   773.5 ,     2048 ,     2048 ,   627.5 ,  1275.5 ,           1 ,           1 ,   129.98479352348741 ,  -412.41836156309762 ,                           NRCA2_FULL_WEDGE_RND ,         default
            NRCA5_TAMASK335R , SUBARRAY ,  1558.5 ,  1550.5 ,       64 ,       64 ,    32.5 ,    32.5 ,        1527 ,        1519 ,   116.71407684494679 ,  -412.87933067072589 ,                           NRCA5_FULL_WEDGE_RND ,         default
       NRCA5_FULL_TAMASK335R ,  FULLSCA ,  1558.5 ,  1550.5 ,     2048 ,     2048 ,   490.5 ,  1550.5 ,           1 ,           1 ,   116.71407684494679 ,  -412.87933067072589 ,                           NRCA5_FULL_WEDGE_RND ,         default
          NRCA5_FSTAMASK335R , SUBARRAY ,  1429.5 ,  1551.5 ,       64 ,       64 ,    32.5 ,    32.5 ,        1398 ,        1520 ,   108.70783056537667 ,  -412.85874334789071 ,                           NRCA5_FULL_WEDGE_RND ,         default
     NRCA5_FULL_FSTAMASK335R ,  FULLSCA ,  1429.5 ,  1551.5 ,     2048 ,     2048 ,   619.5 ,  1551.5 ,           1 ,           1 ,   108.70783056537667 ,  -412.85874334789071 ,                           NRCA5_FULL_WEDGE_RND ,         default
            NRCA5_TAMASK430R , SUBARRAY ,  1235.5 ,  1550.5 ,       64 ,       64 ,    32.5 ,    32.5 ,        1204 ,        1519 ,    96.66668630263602 ,  -412.95185276700835 ,                           NRCA5_FULL_WEDGE_RND ,         default
       NRCA5_FULL_TAMASK430R ,  FULLSCA ,  1235.5 ,  1550.5 ,     2048 ,     2048 ,   813.5 ,  1550.5 ,           1 ,           1 ,    96.66668630263602 ,  -412.95185276700835 ,                           NRCA5_FULL_WEDGE_RND ,         default
          NRCA5_FSTAMASK430R , SUBARRAY ,  1113.5 ,  1557.5 ,       64 ,       64 ,    32.5 ,    32.5 ,        1082 ,        1526 ,    89.09346748450163 ,  -412.51084169198174 ,                           NRCA5_FULL_WEDGE_RND ,         default
     NRCA5_FULL_FSTAMASK430R ,  FULLSCA ,  1113.5 ,  1557.5 ,     2048 ,     2048 ,   935.5 ,  1557.5 ,           1 ,           1 ,    89.09346748450163 ,  -412.51084169198174 ,                           NRCA5_FULL_WEDGE_RND ,         default
# Coronagraphic TA and associated astrometric confirmation-image apertures - SW Bar occulters (Module-A)
             NRCA4_TAMASKSWB , SUBARRAY ,   821.5 ,   787.5 ,      128 ,      128 ,    64.5 ,    64.5 ,         758 ,         724 ,    57.11341139136487 ,  -412.52657819239204 ,                           NRCA4_FULL_WEDGE_BAR ,         default
        NRCA4_FULL_TAMASKSWB ,  FULLSCA ,   821.5 ,   787.5 ,     2048 ,     2048 ,   821.5 ,  1261.5 ,           1 ,           1 ,    57.11341139136487 ,  -412.52657819239204 ,                           NRCA4_FULL_WEDGE_BAR ,         default
            NRCA4_TAMASKSWBS , SUBARRAY ,   166.5 ,   786.5 ,      128 ,      128 ,    64.5 ,    64.5 ,         103 ,         723 ,    77.19427101142190 ,  -412.55435569058335 ,                           NRCA4_FULL_WEDGE_BAR ,         default
       NRCA4_FULL_TAMASKSWBS ,  FULLSCA ,   166.5 ,   786.5 ,     2048 ,     2048 ,   166.5 ,  1262.5 ,           1 ,           1 ,    77.19427101142190 ,  -412.55435569058335 ,                           NRCA4_FULL_WEDGE_BAR ,         default
           NRCA4_FSTAMASKSWB , SUBARRAY ,   532.5 ,   789.5 ,      128 ,      128 ,    64.5 ,    64.5 ,         469 ,         726 ,    65.97948277594820 ,  -412.62892367151545 ,                           NRCA4_FULL_WEDGE_BAR ,         default
      NRCA4_FULL_FSTAMASKSWB ,  FULLSCA ,   532.5 ,   789.5 ,     2048 ,     2048 ,   532.5 ,  1259.5 ,           1 ,           1 ,    65.97948277594820 ,  -412.62892367151545 ,                           NRCA4_FULL_WEDGE_BAR ,         default
# Coronagraphic TA and associated astrometric confirmation-image apertures - LW Bar occulters (Module-A)
             NRCA5_TAMASKLWB , SUBARRAY ,   312.5 ,  1557.5 ,       64 ,       64 ,    32.5 ,    32.5 ,         281 ,        1526 ,    39.07276250368795 ,  -412.71778788804130 ,                           NRCA5_FULL_WEDGE_BAR ,         default
        NRCA5_FULL_TAMASKLWB ,  FULLSCA ,   312.5 ,  1557.5 ,     2048 ,     2048 ,  1736.5 ,  1557.5 ,           1 ,           1 ,    39.07276250368795 ,  -412.71778788804130 ,                           NRCA5_FULL_WEDGE_BAR ,         default
            NRCA5_TAMASKLWBL , SUBARRAY ,   593.5 ,  1558.5 ,       64 ,       64 ,    32.5 ,    32.5 ,         562 ,        1527 ,    56.60506223963923 ,  -412.87563604418830 ,                           NRCA5_FULL_WEDGE_BAR ,         default
       NRCA5_FULL_TAMASKLWBL ,  FULLSCA ,   593.5 ,  1558.5 ,     2048 ,     2048 ,  1455.5 ,  1558.5 ,           1 ,           1 ,    56.60506223963923 ,  -412.87563604418830 ,                           NRCA5_FULL_WEDGE_BAR ,         default
           NRCA5_FSTAMASKLWB , SUBARRAY ,   391.5 ,  1557.5 ,       64 ,       64 ,    32.5 ,    32.5 ,         360 ,        1526 ,    44.00761488942119 ,  -412.78866950124024 ,                           NRCA5_FULL_WEDGE_BAR ,         default
      NRCA5_FULL_FSTAMASKLWB ,  FULLSCA ,   391.5 ,  1557.5 ,     2048 ,     2048 ,  1657.5 ,  1557.5 ,           1 ,           1 ,    44.00761488942119 ,  -412.78866950124024 ,                           NRCA5_FULL_WEDGE_BAR ,         default
# Coronagraphic science apertures (Module-B, backup)
              NRCB1_MASK210R , SUBARRAY ,  1287.0 ,   511.0 ,      640 ,      640 ,   320.0 ,   321.0 ,         968 ,         192 ,  -128.61465643458078 ,  -401.68019301049628 ,                                     NRCB1_FULL ,           wedge
              NRCB5_MASK335R , SUBARRAY ,  1345.0 ,   359.0 ,      320 ,      320 ,   160.0 ,   161.0 ,        1186 ,         200 ,  -107.20543203959728 ,  -401.95894086447208 ,                                     NRCB5_FULL ,           wedge
              NRCB5_MASK430R , SUBARRAY ,  1021.0 ,   361.0 ,      320 ,      320 ,   160.0 ,   161.0 ,         862 ,         202 ,   -86.99251093528105 ,  -402.10929236797864 ,                                     NRCB5_FULL ,           wedge
               NRCB3_MASKSWB , SUBARRAY ,   881.0 ,   515.0 ,      640 ,      640 ,   320.0 ,   321.0 ,         562 ,         196 ,   -48.73875292114597 ,  -401.80502092203830 ,                                     NRCB3_FULL ,           wedge
# Coronagraphic target acquisition apertures (Module-B, backup)
               NRCB5_MASKLWB , SUBARRAY ,   702.0 ,   364.0 ,      320 ,      320 ,   160.0 ,   161.0 ,         543 ,         205 ,   -67.06663201738898 ,  -402.24374828009707 ,                                     NRCB5_FULL ,           wedge
            NRCB1_TAMASK210R , SUBARRAY ,  1533.0 ,   759.0 ,      128 ,      128 ,    64.0 ,    65.0 ,        1470 ,         696 ,  -136.20666079982868 ,  -409.23088054637452 ,                                     NRCB1_FULL ,           wedge
            NRCB5_TAMASK335R , SUBARRAY ,  1506.0 ,   479.0 ,       64 ,       64 ,    32.0 ,    33.0 ,        1475 ,         448 ,  -117.26970274967722 ,  -409.43525116929897 ,                                     NRCB5_FULL ,           wedge
            NRCB5_TAMASK430R , SUBARRAY ,  1184.0 ,   479.0 ,       64 ,       64 ,    32.0 ,    33.0 ,        1153 ,         448 ,   -97.16274840499574 ,  -409.50586838577584 ,                                     NRCB5_FULL ,           wedge
             NRCB3_TAMASKSWB , SUBARRAY ,   637.0 ,   763.0 ,      128 ,      128 ,    64.0 ,    65.0 ,         574 ,         700 ,   -41.14986452038014 ,  -409.38993587470401 ,                                     NRCB3_FULL ,           wedge
             NRCB5_TAMASKLWB , SUBARRAY ,   862.0 ,   481.0 ,       64 ,       64 ,    32.0 ,    33.0 ,         831 ,         450 ,   -77.04166249327022 ,  -409.62556198333630 ,                                     NRCB5_FULL ,           wedge
            NRCB5_TAMASKLWBL , SUBARRAY ,   540.0 ,   483.0 ,       64 ,       64 ,    32.0 ,    33.0 ,         509 ,         452 ,   -56.88527577019448 ,  -409.66869672739972 ,                                     NRCB5_FULL ,           wedge
            NRCB3_TAMASKSWBS , SUBARRAY ,  1209.0 ,   759.0 ,      128 ,      128 ,    64.0 ,    65.0 ,        1146 ,         696 ,   -58.76863038216413 ,  -409.41630827786139 ,                                     NRCB3_FULL ,           wedge
